time,price,variance
0.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000083e-02
3.968253968253968034e-03,1.009163205770579737e+02,4.027007753073208463e-02
7.936507936507936067e-03,1.010289146215420431e+02,4.038163506612313380e-02
1.190476190476190410e-02,1.021526653770474553e+02,4.023663973613506029e-02
1.587301587301587213e-02,1.044362106268870178e+02,4.025660119603647474e-02
1.984126984126984017e-02,1.044261284899539532e+02,4.039050370432693826e-02
2.380952380952380820e-02,1.044155277818767615e+02,4.029498470063163501e-02
2.777777777777777624e-02,1.068270018505490384e+02,4.042512835936572235e-02
3.174603174603174427e-02,1.081796595533701435e+02,4.055224250775385508e-02
3.571428571428571230e-02,1.078455617967316300e+02,4.041845999418727797e-02
3.968253968253968034e-02,1.089004470073841304e+02,4.043737528867753089e-02
4.365079365079364837e-02,1.085733940831159998e+02,4.003584832894302448e-02
4.761904761904761640e-02,1.082474177885869437e+02,3.989388589660325390e-02
5.158730158730158444e-02,1.088888441076845766e+02,3.987735920341246854e-02
5.555555555555555247e-02,1.066042320235356016e+02,3.963771299556120148e-02
5.952380952380952051e-02,1.046220272255388295e+02,3.974025657464910072e-02
6.349206349206348854e-02,1.041838346560460167e+02,3.954844136942387706e-02
6.746031746031745657e-02,1.031653562871757970e+02,3.944895596151416078e-02
7.142857142857142461e-02,1.038688911934289081e+02,3.948186203435134073e-02
7.539682539682539264e-02,1.029896240605344246e+02,3.960379787604289409e-02
7.936507936507936067e-02,1.014724656628682027e+02,3.936957414346900497e-02
8.333333333333332871e-02,1.036449953678748983e+02,3.957860118929955318e-02
8.730158730158729674e-02,1.036486036664552728e+02,3.957013081467597448e-02
9.126984126984126477e-02,1.040339075177620600e+02,3.946249718868052869e-02
9.523809523809523281e-02,1.024886730487689022e+02,3.944631301292694098e-02
9.920634920634920084e-02,1.020850111695060463e+02,3.944409220502628766e-02
1.031746031746031689e-01,1.025200335276247898e+02,3.938302539585021578e-02
1.071428571428571369e-01,1.013453544389420244e+02,3.933591581269093446e-02
1.111111111111111049e-01,1.021142939366209106e+02,3.931320533886047131e-02
1.150793650793650730e-01,1.016418597602462341e+02,3.929891719183217086e-02
1.190476190476190410e-01,1.015628346530752140e+02,3.936291195206691185e-02
1.230158730158730090e-01,1.010911132722877284e+02,3.951703252681480760e-02
1.269841269841269771e-01,1.037601356456429897e+02,3.946966474430443211e-02
1.309523809523809312e-01,1.040402090365005847e+02,3.971575682825084774e-02
1.349206349206349131e-01,1.029623110066190179e+02,3.943916551135279169e-02
1.388888888888888951e-01,1.043257040731237595e+02,3.946514845737517790e-02
1.428571428571428492e-01,1.030386643357169163e+02,3.947363617905140509e-02
1.468253968253968034e-01,1.036047186130382300e+02,3.951841313442743669e-02
1.507936507936507853e-01,1.013831448591995041e+02,3.935069341855976927e-02
1.547619047619047672e-01,1.000004223179389982e+02,3.926304519162984036e-02
1.587301587301587213e-01,1.005340628791209241e+02,3.921939867377103456e-02
1.626984126984126755e-01,1.017556342549843578e+02,3.919195992773814169e-02
1.666666666666666574e-01,1.022659104816817575e+02,3.930082256002061930e-02
1.706349206349206393e-01,1.024112941333418831e+02,3.933868282647703246e-02
1.746031746031745935e-01,1.023194437723208097e+02,3.924691271148497695e-02
1.785714285714285476e-01,1.007370083801683052e+02,3.927898973821448286e-02
1.825396825396825295e-01,1.001221626124591353e+02,3.928106522213750673e-02
1.865079365079365115e-01,9.983360488361496721e+01,3.935392759552711062e-02
1.904761904761904656e-01,1.014514227662221799e+02,3.948144708208135151e-02
1.944444444444444198e-01,1.021809864775141676e+02,3.940560735481966892e-02
1.984126984126984017e-01,1.002396380805962934e+02,3.925557805418656426e-02
2.023809523809523836e-01,1.009346771741940643e+02,3.936019502553975841e-02
2.063492063492063378e-01,1.007382593101849722e+02,3.941339699140511410e-02
2.103174603174602919e-01,1.001755997535937439e+02,3.937946643673951447e-02
2.142857142857142738e-01,1.012341074531079812e+02,3.942595672323413042e-02
2.182539682539682557e-01,1.028422404417248970e+02,3.962628758105717075e-02
2.222222222222222099e-01,1.043487303132131387e+02,3.960649398676333033e-02
2.261904761904761640e-01,1.035528079043325391e+02,3.962883333202498609e-02
2.301587301587301460e-01,1.034479218327166308e+02,3.959155722023957602e-02
2.341269841269841279e-01,1.041763106192083796e+02,3.958477968166102673e-02
2.380952380952380820e-01,1.057603626638343854e+02,3.976154998795442680e-02
2.420634920634920362e-01,1.054272076206713535e+02,3.983344655008281415e-02
2.460317460317460181e-01,1.054830556330479965e+02,3.991851087334043202e-02
2.500000000000000000e-01,1.043227703907035533e+02,4.001372710183945941e-02
2.539682539682539542e-01,1.030567412866691797e+02,3.995580486953020927e-02
2.579365079365079083e-01,1.044151192180324017e+02,4.007560670476162379e-02
2.619047619047618625e-01,1.065208736386151287e+02,4.010785895317443839e-02
2.658730158730158721e-01,1.067293031855374323e+02,4.014127902175677193e-02
2.698412698412698263e-01,1.083996190189701991e+02,4.017632678751369840e-02
2.738095238095237804e-01,1.092079551045253822e+02,4.020511673355477156e-02
2.777777777777777901e-01,1.086322596242781202e+02,4.024060733923033595e-02
2.817460317460317443e-01,1.094423836766230522e+02,4.016315615129611993e-02
2.857142857142856984e-01,1.119081334067626585e+02,4.048227669814540020e-02
2.896825396825396526e-01,1.121779814461315397e+02,4.036168350933718590e-02
2.936507936507936067e-01,1.147494503567742470e+02,4.029861971150150435e-02
2.976190476190476164e-01,1.113284984230848238e+02,4.029914544406131005e-02
3.015873015873015706e-01,1.128141525917335315e+02,4.043128746662556089e-02
3.055555555555555247e-01,1.132623712032179952e+02,4.050644098228771417e-02
3.095238095238095344e-01,1.131572617760931365e+02,4.056228060610511665e-02
3.134920634920634885e-01,1.136138110640012826e+02,4.056328199079774904e-02
3.174603174603174427e-01,1.111022238558564936e+02,4.035584694157894753e-02
3.214285714285713969e-01,1.111114316372721476e+02,4.035210729980228533e-02
3.253968253968253510e-01,1.119346602648202804e+02,4.029025057255271325e-02
3.293650793650793607e-01,1.143730358270796188e+02,4.047685228143342584e-02
3.333333333333333148e-01,1.139499681414519188e+02,4.043160478510902239e-02
3.373015873015872690e-01,1.131123100122044036e+02,4.029309550785892952e-02
3.412698412698412787e-01,1.127191631287431193e+02,4.022930762692970841e-02
3.452380952380952328e-01,1.143573791170665999e+02,4.032247934041827131e-02
3.492063492063491870e-01,1.151631495537379379e+02,4.027247864023009855e-02
3.531746031746031411e-01,1.147224458697466503e+02,4.014934453959106975e-02
3.571428571428570953e-01,1.157991808478277278e+02,4.020285744791581711e-02
3.611111111111111049e-01,1.162736792912859158e+02,4.023531503489199967e-02
3.650793650793650591e-01,1.180430444789665216e+02,4.022463105477745715e-02
3.690476190476190133e-01,1.173361069567543495e+02,4.013371697889463879e-02
3.730158730158730229e-01,1.171869683100854047e+02,4.014348572661474018e-02
3.769841269841269771e-01,1.169427982865780962e+02,3.995561052314228201e-02
3.809523809523809312e-01,1.151367032846531373e+02,3.971964367070258267e-02
3.849206349206348854e-01,1.158969968684844360e+02,3.965295930953122855e-02
3.888888888888888395e-01,1.166106588949892711e+02,3.964289560594696366e-02
3.928571428571428492e-01,1.169526317473924166e+02,3.968030912916944292e-02
3.968253968253968034e-01,1.169433246524507126e+02,3.983948031738560047e-02
4.007936507936507575e-01,1.152100541465733841e+02,3.986776767432666929e-02
4.047619047619047672e-01,1.149307628316920074e+02,3.982869138284392263e-02
4.087301587301587213e-01,1.147648384439775384e+02,3.980994591869466137e-02
4.126984126984126755e-01,1.139392366835952970e+02,3.965487851381343382e-02
4.166666666666666297e-01,1.140350918038812438e+02,3.964602667741379260e-02
4.206349206349205838e-01,1.149432332545489572e+02,3.963451966591276937e-02
4.246031746031745935e-01,1.180322002750833974e+02,3.976768326109122315e-02
4.285714285714285476e-01,1.186306016485950607e+02,3.968213485148226055e-02
4.325396825396825018e-01,1.193559837487766657e+02,3.975605408616138953e-02
4.365079365079365115e-01,1.195864300490418657e+02,3.992972679519834339e-02
4.404761904761904656e-01,1.170674168104136328e+02,3.982084615064535732e-02
4.444444444444444198e-01,1.173640344621181839e+02,3.986650558096049152e-02
4.484126984126983739e-01,1.177898147372639386e+02,3.994962344279347904e-02
4.523809523809523281e-01,1.218486570208419835e+02,4.002758112362518605e-02
4.563492063492063378e-01,1.219021673617923369e+02,4.004365914220941319e-02
4.603174603174602919e-01,1.227173090638168418e+02,4.006014557889542305e-02
4.642857142857142461e-01,1.230153449086412110e+02,4.006944342322203700e-02
4.682539682539682557e-01,1.215633709724840799e+02,3.992088398618864192e-02
4.722222222222222099e-01,1.236782322390217956e+02,3.998156120118305512e-02
4.761904761904761640e-01,1.252132243032658891e+02,4.007701013322854944e-02
4.801587301587301182e-01,1.268311974837190093e+02,4.028433201065413638e-02
4.841269841269840724e-01,1.257407313385756851e+02,4.034837233447741839e-02
4.880952380952380820e-01,1.283595382114579877e+02,4.066769971077006246e-02
4.920634920634920362e-01,1.264553017966594837e+02,4.050447413310107742e-02
4.960317460317459903e-01,1.277648608604910265e+02,4.063359307877992960e-02
5.000000000000000000e-01,1.317450500893133380e+02,4.076367576231944984e-02
5.039682539682539542e-01,1.304685782827611149e+02,4.096551170618336485e-02
5.079365079365079083e-01,1.299011395021494479e+02,4.083834523907289155e-02
5.119047619047618625e-01,1.304387904779115672e+02,4.074211922242040873e-02
5.158730158730158166e-01,1.299778829471063091e+02,4.064371623418626400e-02
5.198412698412697708e-01,1.278085448238985293e+02,4.031517758311407157e-02
5.238095238095237249e-01,1.282861675217355923e+02,4.025644804591868575e-02
5.277777777777777901e-01,1.269381307609355076e+02,4.011378634796890913e-02
5.317460317460317443e-01,1.280650368423292775e+02,4.015462621355670586e-02
5.357142857142856984e-01,1.269502620652215796e+02,4.014712730257082030e-02
5.396825396825396526e-01,1.298294630240798142e+02,4.044183594022419947e-02
5.436507936507936067e-01,1.289161177494612218e+02,4.051074290867336114e-02
5.476190476190475609e-01,1.287588121780902668e+02,4.042534344853720985e-02
5.515873015873015150e-01,1.304653023081480967e+02,4.036058029425153987e-02
5.555555555555555802e-01,1.288170125043093890e+02,4.035389811211151367e-02
5.595238095238095344e-01,1.295586961686619816e+02,4.021088695485292019e-02
5.634920634920634885e-01,1.320933522235579574e+02,4.048813271115670603e-02
5.674603174603174427e-01,1.298001295815341507e+02,4.054171182180118377e-02
5.714285714285713969e-01,1.304774040039459067e+02,4.049438828774554189e-02
5.753968253968253510e-01,1.312832151328969417e+02,4.030656952496738249e-02
5.793650793650793052e-01,1.329678691744798016e+02,4.050183350065857113e-02
5.833333333333332593e-01,1.312742201722510913e+02,4.042380720005956524e-02
5.873015873015872135e-01,1.294671210400354937e+02,4.049891497851695193e-02
5.912698412698412787e-01,1.307002017196184909e+02,4.033814879922830582e-02
5.952380952380952328e-01,1.315683381841675157e+02,4.028233489740202372e-02
5.992063492063491870e-01,1.323640840439911983e+02,4.029449027021805158e-02
6.031746031746031411e-01,1.333263786935716269e+02,4.031628994358191220e-02
6.071428571428570953e-01,1.325634800935788462e+02,4.022845543011924208e-02
6.111111111111110494e-01,1.333342463999670429e+02,4.031141232965098492e-02
6.150793650793650036e-01,1.342130775603898485e+02,4.020124627435522208e-02
6.190476190476190688e-01,1.333889295726260116e+02,4.014787543092576683e-02
6.230158730158730229e-01,1.369590913414441218e+02,4.025540465795426903e-02
6.269841269841269771e-01,1.381767967973204350e+02,4.033793781902869635e-02
6.309523809523809312e-01,1.364999867781488376e+02,4.035882425403659185e-02
6.349206349206348854e-01,1.380334560143416809e+02,4.026019195979667342e-02
6.388888888888888395e-01,1.367342599319659371e+02,4.003216116022564885e-02
6.428571428571427937e-01,1.384934535403236566e+02,4.021930752513853263e-02
6.468253968253967479e-01,1.409384095847483991e+02,4.031546219302572370e-02
6.507936507936507020e-01,1.398828810427056624e+02,4.018592116976917733e-02
6.547619047619047672e-01,1.420010115245446798e+02,4.041337305750850040e-02
6.587301587301587213e-01,1.431544593844045039e+02,4.044606790016153780e-02
6.626984126984126755e-01,1.450678174190349523e+02,4.062288677007556276e-02
6.666666666666666297e-01,1.490297968856293949e+02,4.072460260174235597e-02
6.706349206349205838e-01,1.489914347369917778e+02,4.094934957227473055e-02
6.746031746031745380e-01,1.479896282130467284e+02,4.111222994756695559e-02
6.785714285714284921e-01,1.467370025019919524e+02,4.103322522585069881e-02
6.825396825396825573e-01,1.456334953905310385e+02,4.110111159736791475e-02
6.865079365079365115e-01,1.459070498279745891e+02,4.116834376830253578e-02
6.904761904761904656e-01,1.469645430578204355e+02,4.134147655550538675e-02
6.944444444444444198e-01,1.479088357557161828e+02,4.123705633688060090e-02
6.984126984126983739e-01,1.499105189304711701e+02,4.135490723536047047e-02
7.023809523809523281e-01,1.503650366164383740e+02,4.147446585033150168e-02
7.063492063492062822e-01,1.536340893089139286e+02,4.133641305530361132e-02
7.103174603174602364e-01,1.535528706873221836e+02,4.117865679066785162e-02
7.142857142857141906e-01,1.594416838272837538e+02,4.107415394579216894e-02
7.182539682539682557e-01,1.611809070020289028e+02,4.107031931098500260e-02
7.222222222222222099e-01,1.598835961430993393e+02,4.110625705540095487e-02
7.261904761904761640e-01,1.581636133563712008e+02,4.122301781669079207e-02
7.301587301587301182e-01,1.595985940012118647e+02,4.125153334872865007e-02
7.341269841269840724e-01,1.595988994272497052e+02,4.142610631129124699e-02
7.380952380952380265e-01,1.615280710227615657e+02,4.129488889445621924e-02
7.420634920634919807e-01,1.629751624057425374e+02,4.111413438190152092e-02
7.460317460317460458e-01,1.632901729243620821e+02,4.109948940907116877e-02
7.500000000000000000e-01,1.619966858949583184e+02,4.109682286803335166e-02
7.539682539682539542e-01,1.593482395914839174e+02,4.101126301734227264e-02
7.579365079365079083e-01,1.588971643431549978e+02,4.074273863938636386e-02
7.619047619047618625e-01,1.610973024549772958e+02,4.077296275887319632e-02
7.658730158730158166e-01,1.619995803290023275e+02,4.062871294024416463e-02
7.698412698412697708e-01,1.599143354884143093e+02,4.064087972347860817e-02
7.738095238095237249e-01,1.607257906666694112e+02,4.068980257253600880e-02
7.777777777777776791e-01,1.619776027671454415e+02,4.059719039413397373e-02
7.817460317460317443e-01,1.606297423908267774e+02,4.049016955494352810e-02
7.857142857142856984e-01,1.614044070097673114e+02,4.037296422432445908e-02
7.896825396825396526e-01,1.619864290636484725e+02,4.036716007304947534e-02
7.936507936507936067e-01,1.601177192214643128e+02,4.041863440359495796e-02
7.976190476190475609e-01,1.613059950512197247e+02,4.032068214132873002e-02
8.015873015873015150e-01,1.629200303367061338e+02,4.040621865317575029e-02
8.055555555555554692e-01,1.656432543748262844e+02,4.039792477833749340e-02
8.095238095238095344e-01,1.683494060956429337e+02,4.035770851314438024e-02
8.134920634920634885e-01,1.659140589480070958e+02,4.027413733923534966e-02
8.174603174603174427e-01,1.644286861418999592e+02,4.010567746108993636e-02
8.214285714285713969e-01,1.659750732906960877e+02,4.006723339864692174e-02
8.253968253968253510e-01,1.675328553458233500e+02,3.995444550720511634e-02
8.293650793650793052e-01,1.691064395966308496e+02,4.020730515328178878e-02
8.333333333333332593e-01,1.780486570911816955e+02,4.040522683082585498e-02
8.373015873015872135e-01,1.798545406651400640e+02,4.035132875228525373e-02
8.412698412698411676e-01,1.829806963113232996e+02,4.043222903316605332e-02
8.452380952380952328e-01,1.857361892983113023e+02,4.046580964921962092e-02
8.492063492063491870e-01,1.878125289165195113e+02,4.047131530995224519e-02
8.531746031746031411e-01,1.875998918792593315e+02,4.052479805182503808e-02
8.571428571428570953e-01,1.899571505652343717e+02,4.064925544846144378e-02
8.611111111111110494e-01,1.886409209898274355e+02,4.054566536261533516e-02
8.650793650793650036e-01,1.886142244647785162e+02,4.046454261879482706e-02
8.690476190476189577e-01,1.879951046253432878e+02,4.040615342129987020e-02
8.730158730158730229e-01,1.887296044719058443e+02,4.014153965264194435e-02
8.769841269841269771e-01,1.948815659288460722e+02,4.008256354517825831e-02
8.809523809523809312e-01,1.908915999514420605e+02,4.014603337677404016e-02
8.849206349206348854e-01,1.931043545400021912e+02,4.037039213780029001e-02
8.888888888888888395e-01,1.897450460246151636e+02,4.025838463059939337e-02
8.928571428571427937e-01,1.891573688667184001e+02,4.030028921504696243e-02
8.968253968253967479e-01,1.923300813907551117e+02,4.039025587359022784e-02
9.007936507936507020e-01,1.930384818570428251e+02,4.074921102482639140e-02
9.047619047619046562e-01,1.909566918088464149e+02,4.082190090147158612e-02
9.087301587301587213e-01,1.897684034665952879e+02,4.076730137707666041e-02
9.126984126984126755e-01,1.919644509749072654e+02,4.068744241972983150e-02
9.166666666666666297e-01,1.907362949206596738e+02,4.046050888930495526e-02
9.206349206349205838e-01,1.918084367993101864e+02,4.049328138380775544e-02
9.246031746031745380e-01,1.924694267497698092e+02,4.040576191474978124e-02
9.285714285714284921e-01,1.914351399082182752e+02,4.020608946725511695e-02
9.325396825396824463e-01,1.972541042162946212e+02,4.023874236529556558e-02
9.365079365079365115e-01,1.994106345895645802e+02,4.014457813865670438e-02
9.404761904761904656e-01,1.949355328895246089e+02,4.023692863917575913e-02
9.444444444444444198e-01,1.959555703922724490e+02,4.034751669341856556e-02
9.484126984126983739e-01,1.948786124352401998e+02,4.031171760256804099e-02
9.523809523809523281e-01,1.975558106860992780e+02,4.052516009409608960e-02
9.563492063492062822e-01,1.961409242166185152e+02,4.049186768463415576e-02
9.603174603174602364e-01,1.964173025231926317e+02,4.038403608001648465e-02
9.642857142857141906e-01,1.982436653217570779e+02,4.058480045156098032e-02
9.682539682539681447e-01,2.010082897216039726e+02,4.068910876161948437e-02
9.722222222222222099e-01,1.985331784491974361e+02,4.050456797572291046e-02
9.761904761904761640e-01,1.982597189066361523e+02,4.046348585366586065e-02
9.801587301587301182e-01,1.976350435485138632e+02,4.033588158589735545e-02
9.841269841269840724e-01,1.965701285861796066e+02,4.014114513406353418e-02
9.880952380952380265e-01,2.015755573274661572e+02,4.033684668999681922e-02
9.920634920634919807e-01,2.031918921025068414e+02,4.057741175830888170e-02
9.960317460317459348e-01,2.005399032376051309e+02,4.034846678479466625e-02
1.000000000000000000e+00,2.034642385490352865e+02,4.045882955032985284e-02
